J_best,J_mean,J_std,EU_best,EU_mean,I_ow_best,I_ow_mean,I_ao_best,I_ao_mean,I_wago_best,I_wago_mean,n_runs,beta2,beta3,pagw_path
-5.310299703979393,-5.345017002197817,0.04251983293914631,-5.201244226285367,-5.217290490995012,1.096512629847316,0.9269475699333392,1.0864582246561845,0.9135979835099663,0.0010989803587623038,0.09756082765569299,5,10.0,2.6826957952797246,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=10.000000_b3=2.682696.npy
-5.310274251283738,-5.394592767755858,0.0827983818275149,-5.20130759229668,-5.2194429317004865,1.096512629847316,0.7009121914782135,1.084744432809039,0.6884857257889603,0.0013973469879540617,0.3017777540967484,5,10.0,2.8388915072823315,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=10.000000_b3=2.838892.npy
-5.310269073012006,-5.3862916213383745,0.08002980759246812,-5.201320047285278,-5.224881489592702,1.096512629847316,0.7059044430047399,1.0844014462833573,0.695192255010554,0.0014596823529153995,0.26358128580981005,5,10.0,2.8684153479577725,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=10.000000_b3=2.868415.npy
-5.310062807281465,-5.344725102018609,0.02830164513949492,-5.20174121071985,-5.212967979064679,1.096512629847316,0.8366856211858547,1.0718274890463657,0.8143561119899421,0.0042451613745469316,0.18757815121444926,5,10.0,3.72759372031494,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=10.000000_b3=3.727594.npy
-5.309970264442707,-5.361881534273589,0.05085593820255647,-5.2019000141394836,-5.21099326740469,1.096512629847316,0.6986014086801976,1.0666759513916177,0.6717150925132902,0.005624704491125408,0.3357076169674276,5,10.0,4.010040839146975,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=10.000000_b3=4.010041.npy
-5.309955541000027,-5.350782500191043,0.054021317561291714,-5.201924110438748,-5.207407529463437,1.096512629847316,0.7837639633114968,1.0658774029315266,0.7564601772875038,0.005849463919607722,0.27442040417266333,5,10.0,4.051744372562496,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=10.000000_b3=4.051744.npy
-5.309457427002177,-5.36134316309222,0.04236452611632473,-5.202614940841496,-5.211470564032524,1.096512629847316,0.4386050519389264,1.0413459638231795,0.41653838553034034,0.014025446541179452,0.5605163298620487,5,10.0,5.17947467923121,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=10.000000_b3=5.179475.npy
-5.309188776524919,-5.3256872965690585,0.01347098520638909,-5.2029209644804535,-5.207030129974461,1.096512629847316,0.8335569177295223,1.0295954604491255,0.7828346931875017,0.018739121070559677,0.22869007553218998,5,10.0,5.664333240765637,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=10.000000_b3=5.664333.npy
-5.309154167547205,-5.342392327484253,0.03131780286856633,-5.202958020452389,-5.208858779124085,1.096512629847316,0.5702556738691253,1.0281400190759888,0.5347560332001474,0.019356832163944484,0.4581909172289853,5,10.0,5.72324104745849,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=10.000000_b3=5.723241.npy
-5.308261009179146,-5.326673916311127,0.01732969415705348,-5.203782305334293,-5.206851226741241,1.096512629847316,0.570255673869125,0.9941607179480687,0.5174623553501523,0.035840690177177226,0.48194438649806937,5,10.0,7.079457843841379,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=10.000000_b3=7.079458.npy
-5.3081766000641695,-5.322900483045788,0.013665211357130867,-5.2038500191078505,-5.205272369953731,1.096512629847316,0.6903178227451409,0.9912472899811848,0.5989445402165383,0.03743698327390053,0.415500872829034,5,10.0,7.196856730011517,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=10.000000_b3=7.196857.npy
-5.307577589929623,-5.32157239571153,0.011426711071613135,-5.204294654662556,-5.206365109505299,1.096512629847316,0.4386050519389264,0.9717392514025465,0.3886957005614101,0.04887869931957381,0.6107844310270819,5,10.0,8.001083367836141,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=10.000000_b3=8.001083.npy
-5.307513926811727,-5.323050306860745,0.008822381182861255,-5.204338684116281,-5.2064024153557575,1.096512629847316,0.3451589113725705,0.969775505960377,0.2912475408018983,0.050103957965794754,0.707562674658363,5,10.0,8.084292856461175,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=10.000000_b3=8.084293.npy
-5.306007242898619,-5.306007242898625,3.2023728339893768e-15,-5.205251424842662,-5.205251424842686,-1.4802973661668756e-16,-1.4802973661668756e-16,3.801464551704434e-17,-9.223592237361519e-17,1.0075581805595641,1.0075581805593878,5,10.0,10.0,/home/pzc/Documents/phd/programming_projects/selective_attention/sweep_blahut_arimoto_optimisation/results/artifacts/pagw_b2=10.000000_b3=10.000000.npy
